step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
161,CASH_IN,335490.56,C1752431043,1777650.76,2113141.32,C1356133857,2096602.67,1761112.11,0,0
303,CASH_IN,72425.91,C1766174392,68284.0,140709.91,C326880842,0.0,0.0,0,0
234,PAYMENT,11938.78,C803586139,0.0,0.0,M1425351554,0.0,0.0,0,0
345,CASH_OUT,140848.24,C1872356289,0.0,0.0,C1254350553,1229089.75,1369937.98,0,0
328,CASH_OUT,107765.67,C1856785943,0.0,0.0,C1611356222,460767.32,568532.99,0,0
334,CASH_IN,95819.39,C1991678993,5365436.88,5461256.26,C1561066865,274184.55,178365.17,0,0
201,CASH_IN,4029.4,C1208803232,1584019.57,1588048.97,C462875575,427567.41,423538.02,0,0
381,PAYMENT,12029.26,C832826918,140866.0,128836.74,M1961437519,0.0,0.0,0,0
187,CASH_IN,240987.95,C510861659,6158325.79,6399313.74,C1769840909,800974.15,559986.2,0,0
370,CASH_OUT,262668.47,C99471008,94880.73,0.0,C875290750,1458727.59,1721396.06,0,0
163,CASH_IN,258785.36,C541375082,22350.0,281135.36,C1158699752,4259712.03,4000926.67,0,0
154,CASH_IN,46034.79,C208379599,6190911.79,6236946.59,C167201775,396601.23,350566.43,0,0
525,DEBIT,1023.21,C830150274,11113.0,10089.79,C939222577,61075.57,62098.77,0,0
155,PAYMENT,10956.17,C526600974,0.0,0.0,M130399681,0.0,0.0,0,0
587,PAYMENT,16225.12,C1692800542,306983.0,290757.88,M762726357,0.0,0.0,0,0
235,CASH_OUT,177664.86,C1766851828,0.0,0.0,C1903408321,3148686.24,3326351.1,0,0
136,CASH_IN,307755.35,C469270401,18317272.03,18625027.38,C2084030341,711376.34,403620.99,0,0
15,CASH_IN,135355.39,C1553449784,0.0,135355.39,C71337388,1429576.85,1464571.2,0,0
235,CASH_OUT,46906.28,C210510003,0.0,0.0,C1197343551,686953.96,733860.25,0,0
280,CASH_OUT,433651.56,C1040146807,988.0,0.0,C469661484,64866.55,498518.11,0,0
356,CASH_IN,367290.19,C624829187,4195859.45,4563149.65,C866846366,3498491.07,3131200.88,0,0
329,TRANSFER,213887.94,C1187005497,0.0,0.0,C588340943,321322.23,546143.08,0,0
129,PAYMENT,37180.46,C1525158614,0.0,0.0,M1230785086,0.0,0.0,0,0
324,TRANSFER,1087361.2,C1106757760,133714.11,0.0,C1994535975,2897314.49,3984675.7,0,0
20,PAYMENT,16354.74,C1836780167,0.0,0.0,M1903706399,0.0,0.0,0,0
161,PAYMENT,13520.21,C286630078,0.0,0.0,M729089963,0.0,0.0,0,0
204,CASH_OUT,148404.81,C384635740,0.0,0.0,C1347114048,2769366.16,2917770.97,0,0
211,PAYMENT,8438.14,C1346396129,5305.96,0.0,M348156614,0.0,0.0,0,0
345,TRANSFER,885715.22,C471693373,29766.0,0.0,C1398173156,0.0,885715.22,0,0
233,CASH_OUT,176743.07,C1449093028,31935.0,0.0,C165694409,43670.55,220413.62,0,0
162,PAYMENT,5899.21,C869450656,0.0,0.0,M1447469885,0.0,0.0,0,0
235,PAYMENT,12162.42,C1329603259,282423.0,270260.58,M927292896,0.0,0.0,0,0
357,PAYMENT,10330.76,C719000002,20616.0,10285.24,M869497672,0.0,0.0,0,0
404,CASH_IN,194057.56,C1749394754,220785.0,414842.56,C1894823750,0.0,0.0,0,0
351,PAYMENT,7241.99,C808508771,0.0,0.0,M1150219885,0.0,0.0,0,0
229,CASH_IN,54186.69,C68329171,5691704.11,5745890.8,C1233056582,3423735.63,3369548.93,0,0
404,CASH_IN,49781.13,C446153395,1535635.66,1585416.79,C620505492,4229293.34,4179512.21,0,0
548,PAYMENT,2181.88,C1278648377,50459.0,48277.12,M2104810256,0.0,0.0,0,0
370,PAYMENT,724.94,C377524935,0.0,0.0,M192696099,0.0,0.0,0,0
204,CASH_OUT,48229.79,C69089220,0.0,0.0,C1532397222,2479422.58,2527652.37,0,0
132,CASH_OUT,459709.95,C1224035767,0.0,0.0,C1876159775,816593.66,1276303.61,0,0
35,PAYMENT,6761.39,C442869990,68091.0,61329.61,M867446879,0.0,0.0,0,0
43,CASH_OUT,81252.43,C2015233952,800.0,0.0,C599247087,21052.3,102304.73,0,0
273,CASH_OUT,166397.9,C156173154,0.0,0.0,C1348172424,233045.71,399443.61,0,0
265,PAYMENT,2733.43,C2116118069,747.0,0.0,M148182348,0.0,0.0,0,0
95,CASH_OUT,78386.35,C1581783009,0.0,0.0,C186153769,112068.07,190454.41,0,0
137,CASH_IN,60591.55,C1607031435,44173.86,104765.41,C1437781451,3495329.14,3434737.59,0,0
404,PAYMENT,13279.82,C1051880014,138960.52,125680.7,M1581717058,0.0,0.0,0,0
378,CASH_OUT,327978.07,C1458188040,10484.0,0.0,C1949754246,0.0,327978.07,0,0
232,CASH_OUT,220492.65,C1945987223,0.0,0.0,C178872225,255641.52,476134.17,0,0
397,PAYMENT,4475.76,C1423996717,0.0,0.0,M2007509332,0.0,0.0,0,0
133,CASH_OUT,277487.46,C1846672143,30344.0,0.0,C1016438839,80917.03,358404.49,0,0
352,PAYMENT,14386.66,C1136599458,284151.57,269764.91,M352751823,0.0,0.0,0,0
302,CASH_OUT,59122.04,C1591640723,0.0,0.0,C123989764,2438452.56,2497574.6,0,0
302,CASH_IN,610154.04,C1672718954,42148.0,652302.04,C588163970,799450.45,189296.42,0,0
139,CASH_IN,206512.13,C1223195647,791.0,207303.13,C1755128278,0.0,0.0,0,0
135,CASH_OUT,79181.61,C882141861,119298.0,40116.39,C104683083,674053.67,599735.62,0,0
330,CASH_IN,140358.53,C922845635,3283493.42,3423851.95,C1410500871,2201770.59,2061412.06,0,0
237,CASH_IN,33052.02,C328228108,40146.0,73198.02,C266682722,3365195.12,3332143.1,0,0
309,DEBIT,2061.23,C848245575,30530.0,28468.77,C624583333,589727.13,845833.8,0,0
253,PAYMENT,10388.17,C1866026634,36014.74,25626.57,M255330672,0.0,0.0,0,0
309,CASH_IN,148112.88,C1099732283,32648.0,180760.88,C2002679916,864972.97,716860.09,0,0
139,TRANSFER,305786.44,C1716511308,0.0,0.0,C2116873183,18705808.42,19011594.86,0,0
10,CASH_OUT,97526.05,C66937058,0.0,0.0,C893038039,4414656.48,5352444.23,0,0
372,CASH_OUT,44285.46,C783107668,279.0,0.0,C1703512412,8397.85,52683.32,0,0
17,CASH_IN,340853.53,C984600863,491172.68,832026.2,C2069379578,318394.6,0.0,0,0
236,CASH_OUT,353019.98,C1313522268,101817.0,0.0,C1758887117,0.0,353019.98,0,0
36,CASH_OUT,309383.33,C1977981125,0.0,0.0,C1230430655,14803682.56,15113065.89,0,0
232,CASH_OUT,329468.01,C1716087771,0.0,0.0,C923199639,2452046.0,2781514.01,0,0
235,PAYMENT,627.45,C613055110,413636.7,413009.25,M838109469,0.0,0.0,0,0
351,CASH_OUT,217855.19,C844734876,0.0,0.0,C7502689,936999.29,1154854.48,0,0
239,CASH_OUT,210798.4,C1084782663,0.0,0.0,C1963619829,366001.51,576799.92,0,0
401,CASH_OUT,100674.8,C1878121929,4131.0,0.0,C1193929840,81742.22,182417.03,0,0
43,PAYMENT,20772.66,C1986994850,286835.18,266062.52,M1673114249,0.0,0.0,0,0
42,CASH_IN,279943.75,C1336522472,1801213.87,2081157.62,C1343677149,2747187.42,2467243.68,0,0
251,CASH_IN,389876.95,C1535338903,12407804.95,12797681.91,C362454348,1648519.83,1258642.88,0,0
42,PAYMENT,5777.3,C1384965593,0.0,0.0,M1206521700,0.0,0.0,0,0
157,CASH_IN,312592.42,C872114589,9954394.22,10266986.64,C450403816,8068933.27,7756340.86,0,0
234,PAYMENT,643.39,C779084322,376143.75,375500.36,M655621528,0.0,0.0,0,0
165,CASH_OUT,19970.33,C1814013928,10745.23,0.0,C1555010631,1174195.61,1194165.94,0,0
13,CASH_OUT,12749.77,C1759840948,0.0,0.0,C935808590,26488699.9,26501449.67,0,0
45,PAYMENT,15549.98,C215676201,0.0,0.0,M131520917,0.0,0.0,0,0
284,CASH_IN,126091.08,C1323319196,6573830.76,6699921.85,C580665933,360099.23,234008.15,0,0
45,CASH_OUT,259168.75,C1935351917,46410.0,0.0,C1083205711,33404.57,292573.32,0,0
163,CASH_OUT,136215.34,C1531950425,0.0,0.0,C251290876,1040308.35,1176523.69,0,0
186,PAYMENT,10924.23,C1394376698,4740.0,0.0,M1398490583,0.0,0.0,0,0
346,CASH_IN,404968.68,C969457976,2133227.22,2538195.89,C2101798580,4368146.69,3963178.01,0,0
326,PAYMENT,16371.29,C38871682,289241.32,272870.02,M2136403725,0.0,0.0,0,0
258,PAYMENT,3787.9,C1301275004,20794.67,17006.77,M1529514436,0.0,0.0,0,0
346,CASH_OUT,499931.06,C899582610,0.0,0.0,C1782429558,781505.51,1281436.58,0,0
469,PAYMENT,11747.69,C754101964,20584.77,8837.08,M159046271,0.0,0.0,0,0
256,PAYMENT,6090.16,C459638987,42450.0,36359.84,M477875328,0.0,0.0,0,0
130,CASH_OUT,246721.86,C1495115119,0.0,0.0,C684788108,1861340.45,2108062.31,0,0
522,PAYMENT,14097.15,C913870421,48649.83,34552.68,M1880138681,0.0,0.0,0,0
44,CASH_OUT,99228.53,C2002417322,52735.0,0.0,C1593110251,0.0,99228.53,0,0
353,CASH_IN,166739.65,C1900078554,2836993.17,3003732.82,C1224252499,3621742.72,3455003.07,0,0
282,CASH_OUT,5026.97,C1027460105,0.0,0.0,C504193881,28349822.4,28354849.37,0,0
214,CASH_IN,267457.71,C1687822323,10082816.95,10350274.66,C2027042902,270782.01,3324.3,0,0
202,PAYMENT,2210.45,C1336790758,207441.0,205230.55,M405868643,0.0,0.0,0,0
348,TRANSFER,365443.31,C2057857791,0.0,0.0,C1559482350,935147.97,1300591.27,0,0
142,CASH_OUT,142499.81,C595880282,0.0,0.0,C912024721,149432.25,89940.24,0,0
347,PAYMENT,13875.78,C2038769653,7160.39,0.0,M587890044,0.0,0.0,0,0
305,CASH_OUT,421989.11,C1889713182,15910.0,0.0,C515105755,388207.01,810196.12,0,0
208,PAYMENT,16342.22,C1858579392,0.0,0.0,M836836446,0.0,0.0,0,0
305,TRANSFER,333607.02,C2101582032,0.0,0.0,C411620320,362471.09,696078.11,0,0
297,CASH_OUT,89506.3,C1128984400,50.0,0.0,C1125107162,53595.05,143101.35,0,0
402,CASH_OUT,97823.47,C913550255,5597.0,0.0,C2068397835,0.0,97823.47,0,0
44,CASH_IN,252490.13,C1351126793,9416761.18,9669251.31,C250425146,1366394.36,1113904.23,0,0
10,PAYMENT,738.88,C612267661,0.0,0.0,M997648366,0.0,0.0,0,0
34,PAYMENT,4569.62,C752408745,25803.05,21233.43,M1309161459,0.0,0.0,0,0
41,CASH_OUT,538188.64,C646433490,6484.0,0.0,C416816425,632339.81,1294972.5,0,0
132,CASH_OUT,338502.44,C448414566,427.0,0.0,C406485621,0.0,341666.91,0,0
405,PAYMENT,23876.07,C543674368,89344.0,65467.93,M1840619792,0.0,0.0,0,0
155,CASH_OUT,12123.49,C408875841,0.0,0.0,C2107589918,1695633.83,1707757.32,0,0
687,CASH_OUT,111205.17,C1102398118,0.0,0.0,C1407529873,180180.79,291385.96,0,0
33,CASH_OUT,620154.99,C45229341,19266.0,0.0,C500703366,0.0,620154.99,0,0
307,CASH_OUT,269097.3,C837727087,5043.0,0.0,C865501591,46989.01,316086.31,0,0
33,PAYMENT,16205.69,C1772703054,0.0,0.0,M803843031,0.0,0.0,0,0
656,CASH_OUT,121646.76,C600308296,10200.0,0.0,C2074404945,1762338.83,1883985.59,0,0
135,PAYMENT,12791.71,C1456619128,0.0,0.0,M553000417,0.0,0.0,0,0
9,PAYMENT,2209.94,C183663814,53.0,0.0,M1913028118,0.0,0.0,0,0
41,PAYMENT,980.29,C1335569581,802929.66,801949.37,M1550232977,0.0,0.0,0,0
402,PAYMENT,7156.12,C1042049403,1064.0,0.0,M1764525431,0.0,0.0,0,0
587,CASH_IN,207513.83,C1926667720,60157.0,267670.83,C748882812,0.0,0.0,0,0
14,CASH_OUT,44614.3,C676446030,387.0,0.0,C599726537,4551769.81,4712617.06,0,0
136,PAYMENT,12355.35,C448808418,11111.0,0.0,M1825908061,0.0,0.0,0,0
16,PAYMENT,33561.67,C1722301918,414685.93,381124.26,M432612968,0.0,0.0,0,0
229,CASH_IN,51261.01,C1578904895,1278342.27,1329603.28,C88352003,695413.58,372819.8,0,0
400,PAYMENT,2668.08,C864081004,22258.18,19590.1,M1622986555,0.0,0.0,0,0
587,CASH_OUT,190303.18,C230798018,0.0,0.0,C141010526,7445107.0,7635410.18,0,0
308,PAYMENT,44919.95,C904566564,194787.12,149867.17,M1433932304,0.0,0.0,0,0
8,PAYMENT,3828.11,C799020476,54029.04,50200.93,M984979490,0.0,0.0,0,0
177,CASH_OUT,89361.99,C747460430,0.0,0.0,C603580770,8258208.68,8347570.67,0,0
301,PAYMENT,746.01,C1867046636,60206.0,59459.99,M969108851,0.0,0.0,0,0
203,CASH_OUT,252479.91,C72486116,81570.0,0.0,C1135448472,0.0,252479.91,0,0
322,PAYMENT,4195.4,C1050953168,241354.0,237158.6,M1161996295,0.0,0.0,0,0
380,CASH_IN,337306.19,C198757302,41279.0,378585.19,C497002689,5645072.17,5307765.98,0,0
357,CASH_IN,155470.1,C1281692890,14840.0,170310.1,C1968346465,244431.98,88961.88,0,0
546,PAYMENT,5607.14,C625453133,0.0,0.0,M1369209197,0.0,0.0,0,0
13,PAYMENT,17477.46,C1655351437,460556.0,443078.54,M951269351,0.0,0.0,0,0
21,CASH_OUT,332452.26,C304554049,8089.0,0.0,C1166929036,580058.6,912510.86,0,0
215,PAYMENT,9833.07,C2054644851,38409.0,28575.93,M1067604469,0.0,0.0,0,0
156,CASH_OUT,322631.2,C1196968857,481479.0,158847.8,C501539667,97366.4,419997.59,0,0
370,CASH_IN,2940.68,C861585737,0.0,2940.68,C691315732,618462.72,615522.05,0,0
401,PAYMENT,16.32,C1244199031,26586.0,26569.68,M545682894,0.0,0.0,0,0
323,DEBIT,2934.12,C1911968783,269.0,0.0,C1248841185,100824.2,103758.32,0,0
277,CASH_IN,214324.34,C1545623214,5035.0,219359.34,C1729701094,2928708.31,2714383.97,0,0
403,CASH_OUT,196858.23,C826455969,0.0,0.0,C623299316,564217.84,761076.07,0,0
280,PAYMENT,8536.53,C1377536617,260.17,0.0,M377270335,0.0,0.0,0,0
187,CASH_IN,36280.1,C592776148,9781820.87,9818100.97,C1835338467,385723.57,349443.47,0,0
185,CASH_IN,49504.95,C280785115,3433553.32,3483058.28,C1552909821,364529.67,315024.72,0,0
301,CASH_OUT,64355.02,C1689544579,0.0,0.0,C604947827,939635.04,1003990.06,0,0
546,CASH_IN,354671.48,C859516576,27427.0,382098.48,C730767091,0.0,0.0,0,0
277,CASH_OUT,2653.43,C832139031,171105.77,168452.35,C1390869422,8026134.76,8028788.18,0,0
130,PAYMENT,4043.7,C1728157465,1320.0,0.0,M166718413,0.0,0.0,0,0
260,PAYMENT,4341.53,C1781731492,0.0,0.0,M603012374,0.0,0.0,0,0
34,CASH_IN,27791.57,C1150783547,3199855.14,3227646.71,C735745880,213846.02,186054.45,0,0
276,PAYMENT,10366.06,C612186215,0.0,0.0,M1919848645,0.0,0.0,0,0
279,PAYMENT,3374.87,C1439720370,195900.3,192525.42,M139695166,0.0,0.0,0,0
307,CASH_IN,174485.46,C853748945,445.0,174930.46,C1955326639,406220.25,353193.0,0,0
375,CASH_OUT,458434.17,C757480467,20077.0,0.0,C860870222,0.0,458434.17,0,0
236,PAYMENT,3373.45,C1043885325,311899.0,308525.55,M671154991,0.0,0.0,0,0
330,TRANSFER,1268397.77,C626097010,0.0,0.0,C791941105,3949120.14,5217517.91,0,0
44,CASH_OUT,114452.72,C1295971754,41288.0,0.0,C601406895,7633666.79,7748119.51,0,0
187,CASH_OUT,50051.14,C2122729345,37.0,0.0,C1078678566,317781.12,367832.26,0,0
397,CASH_IN,116607.72,C1348589298,18844445.46,18961053.18,C982508594,664245.99,547638.28,0,0
379,PAYMENT,31657.65,C354815356,0.0,0.0,M850439295,0.0,0.0,0,0
372,PAYMENT,24141.55,C1468534671,227920.0,203778.45,M476798193,0.0,0.0,0,0
325,CASH_OUT,28136.19,C711191678,10355.0,0.0,C1441092861,145121.04,173257.23,0,0
209,CASH_OUT,74029.55,C1563455725,0.0,0.0,C834246179,74921.0,148950.55,0,0
405,PAYMENT,2028.1,C198172151,15635.0,13606.9,M1904125317,0.0,0.0,0,0
360,TRANSFER,361369.34,C1450915436,89973.23,0.0,C359927628,972400.1,1333769.45,0,0
131,CASH_OUT,32989.47,C27725656,0.0,0.0,C52600338,35531.4,68520.87,0,0
45,CASH_OUT,13049.35,C1999228117,32204.0,19154.65,C1551137102,0.0,13049.35,0,0
546,CASH_IN,147546.88,C1404295959,6720179.88,6867726.76,C1586502350,466730.58,319183.7,0,0
185,CASH_IN,452533.8,C1868920118,198.0,452731.8,C708972838,124052.8,0.0,0,0
599,PAYMENT,9395.15,C665947868,144059.0,134663.85,M949562459,0.0,0.0,0,0
94,CASH_OUT,25275.34,C838713339,0.0,0.0,C1710415756,259093.29,284368.63,0,0
157,CASH_IN,167782.64,C1873922615,1589562.3,1757344.94,C61990291,8652614.67,8484832.04,0,0
232,CASH_IN,34062.89,C1780944517,5094187.52,5128250.41,C1555652257,171113.29,137050.4,0,0
20,TRANSFER,370802.66,C835606698,29744.0,0.0,C2099893482,332803.18,1073108.37,0,0
330,CASH_IN,375515.56,C914601271,389504.67,765020.23,C1017317102,1566159.51,1190643.96,0,0
203,PAYMENT,2886.7,C1085923007,0.0,0.0,M1828269441,0.0,0.0,0,0
330,PAYMENT,4640.93,C76424382,0.0,0.0,M449473829,0.0,0.0,0,0
252,PAYMENT,21276.47,C590926405,0.0,0.0,M1069516297,0.0,0.0,0,0
154,TRANSFER,648835.03,C1627020075,0.0,0.0,C537790602,1937698.11,2586533.14,0,0
132,CASH_OUT,114468.56,C1806971821,0.0,0.0,C92467087,196080.63,310549.19,0,0
374,CASH_IN,220019.11,C40739110,2493869.41,2713888.52,C1227601513,4548886.01,4328866.9,0,0
232,CASH_IN,345713.11,C1164910819,10820.0,356533.11,C1659747476,0.0,0.0,0,0
14,CASH_OUT,279823.79,C1781631930,19982.0,0.0,C112639676,0.0,279823.79,0,0
157,CASH_OUT,313500.01,C1056666171,100426.0,0.0,C433490708,0.0,313500.01,0,0
379,CASH_OUT,148693.88,C955519845,35113.0,0.0,C894006168,3361975.52,3510669.4,0,0
181,CASH_OUT,134370.9,C1880757879,100113.0,0.0,C1322850967,928146.42,1062517.32,0,0
278,PAYMENT,17373.67,C50594243,147.0,0.0,M1435541198,0.0,0.0,0,0
17,TRANSFER,178321.66,C267775657,0.0,0.0,C1929339448,197831.77,368853.89,0,0
144,CASH_OUT,403535.36,C201634752,0.0,0.0,C767854634,1043902.71,1447438.08,0,0
328,CASH_OUT,212131.65,C1613034694,167025.76,0.0,C1699764955,2223400.49,2435532.14,0,0
258,CASH_IN,153555.68,C54555156,42182.0,195737.68,C113344044,0.0,0.0,0,0
34,DEBIT,2456.52,C639792870,0.0,0.0,C500640535,3123216.37,3125672.9,0,0
304,CASH_OUT,296942.02,C347247693,0.0,0.0,C482072121,740066.92,1037008.93,0,0
284,CASH_OUT,61379.15,C1478685288,72231.0,10851.85,C1908831230,2017.06,109901.23,0,0
284,PAYMENT,3481.36,C1886192992,222144.0,218662.64,M1158435174,0.0,0.0,0,0
353,CASH_OUT,447239.41,C904072132,51811.0,0.0,C106277300,0.0,447239.41,0,0
36,TRANSFER,901568.22,C918220464,20673.0,0.0,C593882688,0.0,901568.22,0,0
19,CASH_OUT,84046.1,C1219667785,173055.08,89008.98,C1095109810,533378.79,1126114.07,0,0
177,PAYMENT,12013.24,C1419162020,49471.0,37457.76,M672535861,0.0,0.0,0,0
16,CASH_OUT,244961.53,C333826963,0.0,0.0,C187805697,258907.8,503869.34,0,0
406,CASH_OUT,416462.17,C1383931151,0.0,0.0,C642310644,639643.49,1056105.66,0,0
36,CASH_OUT,86090.01,C633535920,0.0,0.0,C1243393970,4342078.27,4428168.28,0,0
11,PAYMENT,27819.6,C852122792,110868.0,83048.4,M1074308007,0.0,0.0,0,0
187,CASH_IN,326158.09,C1259305032,1489008.34,1815166.42,C136546706,2940189.1,2614031.01,0,0
12,CASH_OUT,373814.02,C1613980101,40873.0,0.0,C1948281050,16019.71,385999.84,0,0
372,CASH_IN,178627.88,C420769046,24866.0,203493.88,C1682205130,0.0,0.0,0,0
298,CASH_OUT,304773.21,C1785484817,119.0,0.0,C1036230455,107485.48,412258.69,0,0
137,TRANSFER,508797.26,C1010623814,1428.0,0.0,C113535814,0.0,508797.26,0,0
40,CASH_OUT,89441.32,C689925845,40022.0,0.0,C517356971,0.0,89441.32,0,0
257,TRANSFER,47255.9,C740081559,0.0,0.0,C1061940664,193964.15,241220.05,0,0
184,PAYMENT,14986.26,C1585559374,148018.86,133032.6,M572789202,0.0,0.0,0,0
140,TRANSFER,326330.02,C1686995597,0.0,0.0,C994719638,327230.69,653560.71,0,0
236,PAYMENT,8236.26,C1451468431,0.0,0.0,M1319443427,0.0,0.0,0,0
20,CASH_IN,65538.35,C313074886,244202.64,309740.98,C2039244843,0.0,0.0,0,0
211,CASH_IN,142112.9,C2008869458,1508195.81,1650308.72,C1544763161,370404.95,228292.05,0,0
185,CASH_IN,12255.23,C1498425270,8061999.33,8074254.56,C252515985,456515.16,377678.32,0,0
321,CASH_OUT,37641.45,C1569770262,0.0,0.0,C69368546,91667.61,129309.06,0,0
374,CASH_OUT,191336.29,C1158739501,0.0,0.0,C1085340385,371233.24,562569.54,0,0
141,CASH_OUT,267830.26,C157281581,0.0,0.0,C1728783211,339279.87,607110.13,0,0
137,PAYMENT,9589.9,C1780948603,30958.0,21368.1,M1105059932,0.0,0.0,0,0
683,PAYMENT,1488.89,C569455775,398172.0,396683.11,M1881396952,0.0,0.0,0,0
305,TRANSFER,335771.64,C2026861924,0.0,0.0,C352432598,856581.78,1192353.42,0,0
395,TRANSFER,123151.25,C1287525543,0.0,0.0,C129264200,522035.72,803779.03,0,0
351,TRANSFER,1147191.01,C1733156611,129089.0,0.0,C1961386455,738395.07,1885586.08,0,0
377,CASH_OUT,204092.77,C685659382,0.0,0.0,C505233556,11697725.63,11901818.41,0,0
39,PAYMENT,10343.18,C1407551554,335002.0,324658.82,M778370395,0.0,0.0,0,0
298,CASH_IN,442740.91,C581597274,88347.0,531087.91,C449775363,15843878.91,15401137.99,0,0
407,PAYMENT,17698.55,C2048841674,0.0,0.0,M174647703,0.0,0.0,0,0
153,CASH_OUT,169468.51,C1031164435,41826.0,0.0,C1280650222,677091.98,846560.49,0,0
252,CASH_OUT,280405.16,C564584387,0.0,0.0,C5648261,3307887.09,3588292.25,0,0
394,TRANSFER,750554.7,C1948723688,202029.0,0.0,C618688483,25982.22,776536.92,0,0
185,PAYMENT,122.86,C1961847724,0.0,0.0,M547491341,0.0,0.0,0,0
129,CASH_OUT,265422.01,C2000742700,53696.0,0.0,C1449051740,234845.78,500267.79,0,0
44,CASH_IN,79699.95,C680912541,98081.01,177780.96,C1809698302,540441.61,460741.66,0,0
356,TRANSFER,4303646.84,C1464180317,0.0,0.0,C466505482,6985678.24,11289325.08,0,0
254,PAYMENT,7001.98,C53843910,146472.0,139470.02,M1047296569,0.0,0.0,0,0
210,CASH_OUT,227331.63,C1097283855,0.0,0.0,C2137020320,962003.52,1189335.15,0,0
238,CASH_IN,93368.84,C181652693,2740410.83,2833779.67,C691795461,386759.51,293390.68,0,0
48,PAYMENT,2245.89,C2144102278,0.0,0.0,M2007049875,0.0,0.0,0,0
183,CASH_IN,105852.66,C2112108786,10448414.71,10554267.36,C259390785,3031908.26,2926055.6,0,0
401,CASH_IN,297508.93,C1625252558,15660.0,313168.93,C1415129032,883291.75,585782.82,0,0
20,CASH_OUT,175158.2,C1325344960,104.0,0.0,C680832040,452376.3,627534.5,0,0
216,CASH_IN,210757.23,C1798064743,3861036.77,4071794.0,C91009286,619317.19,408559.96,0,0
132,CASH_OUT,454067.99,C1662974752,129844.26,0.0,C603533580,2675627.66,3129695.66,0,0
307,PAYMENT,12297.6,C546905409,0.0,0.0,M856052271,0.0,0.0,0,0
186,PAYMENT,10263.8,C144142741,136680.38,126416.58,M312164254,0.0,0.0,0,0
18,CASH_IN,357025.67,C1156322166,2180221.15,2537246.82,C1610494923,480198.4,123172.74,0,0
692,CASH_OUT,345711.23,C2032558830,49735.0,0.0,C1136725981,0.0,345711.23,0,0
11,CASH_OUT,239819.93,C920906310,51526.0,0.0,C382537287,116310.97,356130.9,0,0
140,PAYMENT,10185.67,C302119011,118842.0,108656.33,M420886522,0.0,0.0,0,0
379,TRANSFER,592019.25,C235722975,78594.0,0.0,C653321975,100778.32,692797.57,0,0
372,CASH_OUT,240403.96,C687077444,12948.0,0.0,C1147549741,0.0,240403.96,0,0
379,PAYMENT,308.83,C925383760,844544.0,844235.17,M867592202,0.0,0.0,0,0
280,CASH_IN,98575.16,C1899330225,3543355.21,3641930.37,C485339886,581169.25,482594.09,0,0
377,PAYMENT,15072.87,C1076573385,1676.0,0.0,M1393075280,0.0,0.0,0,0
278,CASH_OUT,71369.07,C68024491,86774.0,15404.93,C386982851,426031.72,497400.79,0,0
350,PAYMENT,4524.95,C897476561,55355.0,50830.05,M1607856633,0.0,0.0,0,0
187,PAYMENT,4198.4,C2134499466,0.0,0.0,M617337031,0.0,0.0,0,0
182,TRANSFER,351853.69,C37847742,33033.21,0.0,C2025532452,582772.28,934625.97,0,0
239,PAYMENT,35107.62,C1030480010,157837.55,122729.93,M153633953,0.0,0.0,0,0
22,CASH_IN,300243.34,C1988618616,2195394.2,2495637.54,C514063625,9460253.66,9160010.31,0,0
156,CASH_OUT,204228.6,C325401602,38646.0,0.0,C580797036,620220.59,824449.18,0,0
261,TRANSFER,26030.61,C129378507,20667.0,0.0,C2017296099,0.0,26030.61,0,0
346,CASH_OUT,44269.44,C432930909,507378.0,463108.56,C2134613266,0.0,44269.44,0,0
34,PAYMENT,4449.71,C1084784748,0.0,0.0,M1514162345,0.0,0.0,0,0
41,CASH_IN,99430.58,C95093551,5318572.49,5418003.07,C2084306765,365712.25,266281.67,0,0
142,TRANSFER,3466.02,C927641811,0.0,0.0,C2115055717,741048.18,744514.2,0,0
692,CASH_OUT,29094.8,C2100375994,5036.0,0.0,C1031244205,7295425.3,7324520.1,0,0
398,PAYMENT,30515.59,C1880293821,287433.56,256917.97,M985359,0.0,0.0,0,0
181,CASH_IN,316387.58,C2017028764,9072.0,325459.58,C1528438630,381808.52,65420.94,0,0
209,PAYMENT,3628.12,C1947434550,86959.0,83330.88,M2065933986,0.0,0.0,0,0
44,CASH_OUT,361230.3,C1217557219,0.0,0.0,C1995096927,659665.48,1020895.77,0,0
403,CASH_OUT,52084.96,C1003611191,33893.53,0.0,C1321222809,213384.17,265469.13,0,0
278,CASH_OUT,337842.64,C1343182520,0.0,0.0,C1797799301,1539442.06,1877284.7,0,0
164,CASH_OUT,147747.99,C898655843,0.0,0.0,C25939535,10503987.04,10651735.04,0,0
35,PAYMENT,2107.7,C1039620336,10020.0,7912.3,M2063125150,0.0,0.0,0,0
188,PAYMENT,1124.88,C1162996786,79855.0,78730.12,M1697845244,0.0,0.0,0,0
260,CASH_OUT,57955.01,C2084699743,11681.0,0.0,C1059211487,0.0,57955.01,0,0
229,PAYMENT,19194.59,C1951356090,181146.87,161952.28,M520046955,0.0,0.0,0,0
205,CASH_OUT,147893.18,C524850551,3250.0,0.0,C582658447,18853.57,166746.74,0,0
